Id,Name,Mime type,Score,Deleted at,Library reference,Url,Checked on,AlternativeText:2,Contrast:2,HeadingsHigherLevel:3,HeadingsPresence:2,HeadingsSequential:3,HeadingsStartAtOne:3,HtmlBrokenLink:2,HtmlCaption:2,HtmlColorContrast:2,HtmlDefinitionList:3,HtmlEmptyHeading:2,HtmlEmptyTableHeader:2,HtmlHasLang:3,HtmlHeadingOrder:3,HtmlHeadingsPresence:2,HtmlHeadingsStart:2,HtmlImageAlt:2,HtmlImageRedundantAlt:3,HtmlLabel:2,HtmlLinkName:3,HtmlList:3,HtmlObjectAlt:2,HtmlTdHasHeader:2,HtmlTitle:3,ImageContrast:2,ImageDecorative:2,ImageDescription:2,ImageOcr:3,ImageSeizure:1,LanguageCorrect:3,LanguagePresence:3,Ocred:2,Parsable:1,Scanned:1,Security:1,TableHeaders:2,Tagged:2,Title:3
42178518,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42178518,2021-01-13 03:09:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177079,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177079,2021-01-13 03:07:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179680,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179680,2021-01-13 18:40:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179901,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179901,2021-01-13 03:07:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42178564,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42178564,2021-01-13 03:07:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42180061,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42180061,2021-01-13 03:09:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179687,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179687,2021-01-13 18:40:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179888,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179888,2021-01-13 03:09:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177377,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177377,2021-01-13 03:08:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42178199,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42178199,2021-01-13 03:00:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177462,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177462,2021-01-13 18:40:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177713,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177713,2021-01-13 18:40:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42178219,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42178219,2021-01-13 03:07:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177625,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177625,2021-01-13 18:40:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179577,10a.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179577,2021-01-13 03:01:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179198,10b.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179198,2021-01-13 18:41:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42178283,10b.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42178283,2021-01-13 03:02:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177329,10c.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177329,2021-01-13 03:01:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42178907,10d.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42178907,2021-01-13 03:05:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177858,10stave.pdf,application/pdf,0.05,,,https://rutgers.instructure.com/courses/291694/files/42177858,2017-12-26 10:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
42177094,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177094,2021-01-13 03:08:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179092,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179092,2021-01-13 03:00:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179880,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179880,2021-01-13 03:07:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179729,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179729,2021-01-13 18:40:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179992,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179992,2021-01-13 03:07:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179908,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179908,2021-01-13 03:11:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177443,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177443,2021-01-13 03:00:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177544,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177544,2021-01-13 18:40:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177801,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177801,2021-01-13 18:41:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177719,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177719,2021-01-13 18:41:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42178557,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42178557,2021-01-13 03:11:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42178843,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42178843,2021-01-13 18:41:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42178128,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42178128,2021-01-13 03:15:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179688,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179688,2021-01-13 18:41:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179822,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179822,2021-01-13 03:11:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42180006,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42180006,2021-01-13 03:07:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177828,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177828,2021-01-13 18:40:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177499,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177499,2021-01-14 04:51:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177711,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177711,2021-01-13 18:41:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179578,11a.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179578,2021-01-13 03:09:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177718,11b.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177718,2021-01-13 18:40:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42178900,11c.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42178900,2021-01-13 03:08:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179575,11d.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179575,2021-01-13 03:11:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177065,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177065,2021-01-13 03:14:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177745,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177745,2021-01-13 18:41:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177546,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177546,2021-01-14 04:51:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177782,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177782,2021-01-13 18:40:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42178748,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42178748,2021-01-13 18:41:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179308,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179308,2021-01-13 03:01:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179643,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179643,2021-01-13 18:40:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179389,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179389,2021-01-13 03:08:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179736,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179736,2021-01-14 18:37:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42180135,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42180135,2021-01-13 03:04:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179923,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179923,2021-01-13 03:08:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177527,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177527,2021-01-13 18:41:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179026,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179026,2021-01-13 03:01:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42180056,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42180056,2021-01-13 03:09:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42180081,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42180081,2021-01-13 03:08:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179366,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179366,2021-01-13 03:09:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177632,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177632,2021-01-13 18:41:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179862,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179862,2021-01-13 03:08:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42180040,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42180040,2021-01-13 03:04:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42179946,12.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42179946,2021-01-13 03:04:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42177971,1216.png,image/png,0.25,,,https://rutgers.instructure.com/courses/291694/files/42177971,2021-01-13 03:08:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
