Id,Name,Mime type,Score,Deleted at,Library reference,Url,Checked on,AlternativeText:2,Contrast:2,HeadingsHigherLevel:3,HeadingsPresence:2,HeadingsSequential:3,HeadingsStartAtOne:3,HtmlBrokenLink:2,HtmlCaption:2,HtmlColorContrast:2,HtmlDefinitionList:3,HtmlEmptyHeading:2,HtmlEmptyTableHeader:2,HtmlHasLang:3,HtmlHeadingOrder:3,HtmlHeadingsPresence:2,HtmlHeadingsStart:2,HtmlImageAlt:2,HtmlImageRedundantAlt:3,HtmlLabel:2,HtmlLinkName:3,HtmlList:3,HtmlObjectAlt:2,HtmlTdHasHeader:2,HtmlTitle:3,ImageContrast:2,ImageDecorative:2,ImageDescription:2,ImageOcr:3,ImageSeizure:1,LanguageCorrect:3,LanguagePresence:3,Ocred:2,Parsable:1,Scanned:1,Security:1,TableHeaders:2,Tagged:2,Title:3
discussionTopic:3610856,ARCHIVE_Module 2 Discussion 1: Communication Skills - Empathy and Reflection of Feelings,application/x-discussion-topic,0.9685714285714286,,,,2024-08-06 17:08:20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discussionTopic:3610880,ARCHIVE_Module 3 Discussion 1: Building Self Awareness–Cultural Competence Copy,application/x-discussion-topic,0.976,,,,2024-08-06 17:14:34,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiz:841342,ARCHIVE_Module 3 Self-Assessment,application/x-quiz,0.9733333333333334,,,,2024-08-06 17:11:48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discussionTopic:3610860,ARCHIVE_Module 4 Discussion 1: Application of Social Constructionism to Homelessness,application/x-discussion-topic,0.976,,,,2024-08-06 17:09:42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiz:841354,ARCHIVE_Module 4 Self-Assessment,application/x-quiz,0.9733333333333334,,,,2024-08-06 17:18:56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discussionTopic:3610862,ARCHIVE_Module 5 Discussion: Engaging Children as Equal Partners,application/x-discussion-topic,0.9766666666666666,,,,2024-08-06 17:18:56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discussionTopic:3610876,ARCHIVE_Module 5: Presentation,application/x-discussion-topic,0.99,,,,2024-08-06 17:14:49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiz:841353,ARCHIVE_Module 6 Self-Assessment,application/x-quiz,0.9733333333333334,,,,2024-08-06 17:11:48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discussionTopic:3610864,ARCHIVE_Module 7 Discussion: Engaging in Research-Informed Practice,application/x-discussion-topic,0.9771428571428572,,,,2024-08-06 17:09:19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiz:841346,ARCHIVE_Module 7 Self Assessment,application/x-quiz,0.98,,,,2024-08-06 17:18:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discussionTopic:3610865,ARCHIVE_Module 8 Discussion 1: Planning and Goal-setting,application/x-discussion-topic,0.9766666666666666,,,,2024-08-06 17:14:42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discussionTopic:3610866,ARCHIVE_Module 8 Discussion 2: Defining Directions and Framing Solutions,application/x-discussion-topic,0.976,,,,2024-08-06 17:08:33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiz:841363,ARCHIVE_Module 8 Self-Assessment,application/x-quiz,0.98,,,,2024-08-06 17:08:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discussionTopic:3610885,ARCHIVE_Module 9 Assignment: Genogram,application/x-discussion-topic,0.98,,,,2024-01-22 03:36:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discussionTopic:3610867,ARCHIVE_Module 9 Discussion 1: Responsibility to Agency and Clients,application/x-discussion-topic,0.9766666666666666,,,,2024-08-06 17:11:46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discussionTopic:3610868,ARCHIVE_Module 9 Discussion 2: Application of Cognitive Behavior Theory/Therapy,application/x-discussion-topic,0.976,,,,2024-08-06 17:18:57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41627617,Ability to Regulate Emotion Well Being Income Status.pdf,application/pdf,0.05,,,https://rutgers.instructure.com/courses/293222/files/41627617,2021-01-12 22:52:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
41629521,Ability to Regulate Emotion Well Being Income Status.pdf,application/pdf,0.05,,,https://rutgers.instructure.com/courses/293222/files/41629521,2021-01-12 22:50:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
41628965,Ability to Regulate Emotion Well Being Income Status.pdf,application/pdf,0.05,,,https://rutgers.instructure.com/courses/293222/files/41628965,2021-01-12 22:50:21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
41628594,About_instructor.html,text/html,1.0,,,https://rutgers.instructure.com/courses/293222/files/41628594,2021-01-12 22:49:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
page:3965700,Access Digital Course Materials,application/x-page,0.9,,,,2024-04-15 14:51:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41626679,Activating Resources.pdf,application/pdf,0.9672142152023692,,,https://rutgers.instructure.com/courses/293222/files/41626679,2021-01-14 04:44:06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41625431,Alert-Icon1.jpg,image/jpeg,1.0,,,https://rutgers.instructure.com/courses/293222/files/41625431,2021-01-13 00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41629568,ApplePie_Fotolia_51270076_Subscription_XXL.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/293222/files/41629568,2021-01-13 01:49:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41629171,ApplePie_Fotolia_51270076_Subscription_XXL.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/293222/files/41629171,2021-01-13 01:49:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41629450,Apple_Fotolia_37346817_Subscription_XXL.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/293222/files/41629450,2021-01-13 01:51:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41629635,Application of Change Theory.doc,application/msword,0.48106249999999995,,,https://rutgers.instructure.com/courses/293222/files/41629635,2021-01-14 04:34:21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41628740,Approaches Instraments for Measuring EI Lit Review.pdf,application/pdf,0.05,,,https://rutgers.instructure.com/courses/293222/files/41628740,2021-01-12 22:49:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
page:3965701,Assessment Instructions: Instructor Only,application/x-page,1.0,,,,2024-08-06 17:10:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assignment:3209080,Assignment: Knowing Yourself Ethically (Due Module 3),application/x-assignment,1.0,,,,2024-01-22 03:28:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiz:841340,Assignment: Knowing Yourself Ethically (Due Module 3),application/x-quiz,1.0,,,,2024-01-22 03:28:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41626890,Attachment Theory and Social Work.pdf,application/pdf,0.059500000000000004,,,https://rutgers.instructure.com/courses/293222/files/41626890,2021-01-14 06:21:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
41628358,Bacteria Picture and Smiley.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/293222/files/41628358,2021-01-13 01:50:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41626512,Bacteria.JPG,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/293222/files/41626512,2021-01-13 01:51:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41629580,Bacteria_Fotolia_41677927_Subscription_Monthly_V.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/293222/files/41629580,2021-01-13 01:49:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41629252,Best Practices in Collaboration Writing Assignment 4.pdf,application/pdf,1.0,,,https://rutgers.instructure.com/courses/293222/files/41629252,2021-01-12 22:50:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41627632,Bio for Emotional Intelligence in the Workplace 2014.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1.0,,,https://rutgers.instructure.com/courses/293222/files/41627632,2021-01-12 22:49:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41627675,Bio for Emotional Intelligence in the Workplace 2014.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1.0,,,https://rutgers.instructure.com/courses/293222/files/41627675,2021-01-12 22:49:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41624166,Bowen Family System Triangles.pdf,application/pdf,0.9547104668674699,,,https://rutgers.instructure.com/courses/293222/files/41624166,2021-01-14 04:34:34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41627108,CC_Communicating21st.html,text/html,1.0,,,https://rutgers.instructure.com/courses/293222/files/41627108,2021-01-12 22:50:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41626058,CC_Ingrediants.html,text/html,1.0,,,https://rutgers.instructure.com/courses/293222/files/41626058,2021-01-12 22:51:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41628891,CC_Intellectual_Learning.html,text/html,1.0,,,https://rutgers.instructure.com/courses/293222/files/41628891,2021-01-12 22:49:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41626106,CC_RegEmotions.html,text/html,1.0,,,https://rutgers.instructure.com/courses/293222/files/41626106,2021-01-12 22:49:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41625261,CC_Training_Init.html,text/html,1.0,,,https://rutgers.instructure.com/courses/293222/files/41625261,2021-01-12 22:50:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41623863,CC_UnderstandEI.html,text/html,1.0,,,https://rutgers.instructure.com/courses/293222/files/41623863,2021-01-12 22:48:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41629356,CC_competencies.html,text/html,1.0,,,https://rutgers.instructure.com/courses/293222/files/41629356,2021-01-12 22:48:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
page:3965708,COVID-19 Community Safety Practices,application/x-page,1.0,,,,2024-01-29 01:51:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41629761,CSWE_Rubric_Generalist Practice 1 (BASW)_EPAS2022_FA24.pdf,application/pdf,0.05,,,https://rutgers.instructure.com/courses/293222/files/41629761,2024-04-24 16:45:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
page:3965702,Canvas Settings,application/x-page,1.0,,,,2024-08-06 17:11:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
page:3965703,Canvas Tools and Help,application/x-page,0.9977495462794919,,,,2024-08-06 17:08:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
