Id,Name,Mime type,Score,Deleted at,Library reference,Url,Checked on,AlternativeText:2,Contrast:2,HeadingsHigherLevel:3,HeadingsPresence:2,HeadingsSequential:3,HeadingsStartAtOne:3,HtmlBrokenLink:2,HtmlCaption:2,HtmlColorContrast:2,HtmlDefinitionList:3,HtmlEmptyHeading:2,HtmlEmptyTableHeader:2,HtmlHasLang:3,HtmlHeadingOrder:3,HtmlHeadingsPresence:2,HtmlHeadingsStart:2,HtmlImageAlt:2,HtmlImageRedundantAlt:3,HtmlLabel:2,HtmlLinkName:3,HtmlList:3,HtmlObjectAlt:2,HtmlTdHasHeader:2,HtmlTitle:3,ImageContrast:2,ImageDecorative:2,ImageDescription:2,ImageOcr:3,ImageSeizure:1,LanguageCorrect:3,LanguagePresence:3,Ocred:2,Parsable:1,Scanned:1,Security:1,TableHeaders:2,Tagged:2,Title:3
41604649,01_03.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604649,2020-09-19 18:18:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41601663,01_05.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41601663,2020-09-19 18:18:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41603757,02_00.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41603757,2020-09-19 18:18:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600166,03_00.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600166,2020-09-19 18:33:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41601535,03_02.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41601535,2020-09-19 18:33:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604616,03_03.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604616,2020-09-19 18:33:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41606993,04057-(BK).jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41606993,2017-01-17 17:11:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41601982,04_00.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41601982,2020-09-19 18:33:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604674,05_00.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604674,2020-09-19 18:18:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41613386,05_01.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41613386,2020-09-19 18:33:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604650,05_02.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604650,2020-09-19 18:23:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604040,05_03.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604040,2020-09-19 18:18:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604042,05_05.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604042,2020-09-19 18:23:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600198,05_06.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600198,2020-09-19 18:18:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604388,06_00.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604388,2020-09-19 18:18:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600471,06_01.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600471,2020-09-19 18:18:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604562,06_02.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604562,2020-09-19 18:33:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600570,06_03.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600570,2020-09-19 18:18:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600620,06_04.jpg,image/jpeg,0.21807414293289185,,,https://rutgers.instructure.com/courses/297504/files/41600620,2020-09-19 18:33:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
41600784,06_05.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600784,2020-09-19 18:33:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41601910,07_00.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41601910,2020-09-19 18:18:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41599991,09_00.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41599991,2020-09-19 18:18:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604652,09_01.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604652,2020-09-19 18:18:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600191,09_02.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600191,2020-09-19 18:18:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41603765,09_03.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41603765,2020-09-19 18:23:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604709,09_04.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604709,2020-09-19 18:18:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41602058,09_05.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41602058,2020-09-19 18:18:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604772,09_06.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604772,2020-09-19 18:23:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600237,09_07.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600237,2020-09-19 18:18:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600215,09_08.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600215,2020-09-19 18:18:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41602306,1 QandA landing page.jpg,image/jpeg,0.19024772942066193,,,https://rutgers.instructure.com/courses/297504/files/41602306,2021-01-13 03:08:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
41601195,1 folder choice.jpg,image/jpeg,0.12023653090000153,,,https://rutgers.instructure.com/courses/297504/files/41601195,2021-01-13 01:59:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
41602948,1 folder choice.jpg,image/jpeg,0.12023653090000153,,,https://rutgers.instructure.com/courses/297504/files/41602948,2021-01-13 01:59:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
41600084,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600084,2021-01-13 03:06:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41599984,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41599984,2021-01-13 03:01:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600354,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600354,2021-01-13 03:08:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600940,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600940,2021-01-13 03:04:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604049,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604049,2021-01-13 03:06:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41607597,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41607597,2021-01-13 03:01:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41610242,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41610242,2021-01-13 03:02:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600298,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600298,2021-01-13 03:09:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41602244,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41602244,2021-01-13 03:08:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41612727,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41612727,2021-01-13 03:04:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41612786,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41612786,2021-01-13 03:04:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41599844,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41599844,2021-01-13 03:04:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41601722,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41601722,2021-01-13 03:09:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41613360,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41613360,2021-01-13 03:01:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41602172,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41602172,2021-01-13 03:05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600381,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600381,2021-01-13 03:07:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600045,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600045,2021-01-13 03:07:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41610700,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41610700,2021-01-13 03:17:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41601900,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41601900,2021-01-13 03:07:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600392,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600392,2021-01-13 03:05:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41607946,1.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41607946,2021-01-13 03:05:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41601113,10 settings.jpg,image/jpeg,0.1932118833065033,,,https://rutgers.instructure.com/courses/297504/files/41601113,2021-01-13 01:59:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
41600229,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600229,2021-01-13 03:00:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600387,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600387,2021-01-13 03:09:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41609427,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41609427,2021-01-13 03:08:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41610307,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41610307,2021-01-13 03:07:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600312,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600312,2021-01-13 03:07:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600403,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600403,2021-01-13 03:08:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41611568,10.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41611568,2021-01-13 03:07:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604770,101 ex 1 group overhead view.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604770,2021-01-13 03:05:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604804,101 ex 1 string instru.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604804,2021-01-13 03:06:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41603940,101 ex 1 u1 group image 1.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41603940,2021-01-13 03:01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41608872,101_practice_rhythm_1021d.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41608872,2021-01-13 03:07:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604848,101_practice_rhythm_2022a.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604848,2021-01-13 03:17:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604112,101_practice_rhythm_2022b.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604112,2021-01-13 03:05:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604799,101_practice_rhythm_2022b.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604799,2021-01-13 03:05:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604141,101_practice_rhythm_2022c.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604141,2021-01-13 03:09:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41603374,101_unit_2_exam_2-1_meter.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41603374,2021-01-13 03:05:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41604802,101_unit_2_exam_2-1_meter.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41604802,2021-01-13 03:05:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41607167,10260455-shen-wei-dance-arts.jpg,image/jpeg,0.25,,,https://rutgers.instructure.com/courses/297504/files/41607167,2021-01-13 01:59:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600612,103.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600612,2021-01-13 03:08:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41609491,10a.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41609491,2021-01-13 03:01:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41612692,10b.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41612692,2021-01-13 03:02:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600256,10c.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600256,2021-01-13 03:01:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41609815,10d.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41609815,2021-01-13 03:05:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41601890,11 edit button.jpg,image/jpeg,0.2441745400428772,,,https://rutgers.instructure.com/courses/297504/files/41601890,2021-01-13 01:59:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
41600957,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600957,2021-01-13 18:41:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600318,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600318,2021-01-13 03:07:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41606978,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41606978,2021-01-13 03:08:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41612571,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41612571,2021-01-13 03:03:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41610651,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41610651,2021-01-13 03:11:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41600353,11.png,image/png,0.25,,,https://rutgers.instructure.com/courses/297504/files/41600353,2021-01-13 03:00:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
